date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:41:35	6917/6917	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2004%20Oct%202018%2020:28:13%20GMT	http://www.kotuku.nz/static/fonts/glyphicons-halflings-regular.ttf	C:/Websites/KotukuSystems/Webhook%20Static%20Copy/Kotuku%20Systems/www.kotuku.nz/static/fonts/glyphicons-halflings-regular.ttf	(from http://www.kotuku.nz/static/css/49401ac8.minified.css)
12:41:35	6917/6917	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2004%20Oct%202018%2020:28:13%20GMT	http://www.kotuku.nz/static/fonts/glyphicons-halflings-regular.svg	C:/Websites/KotukuSystems/Webhook%20Static%20Copy/Kotuku%20Systems/www.kotuku.nz/static/fonts/glyphicons-halflings-regular.svg	(from http://www.kotuku.nz/static/css/49401ac8.minified.css)
12:41:36	93068/93068	---MC-	200	added ('OK')	text/javascript	date:Tue,%2020%20Dec%202016%2018:17:03%20GMT	http://ajax.googleapis.com/ajax/libs/jquery/1.9.0/jquery.min.js	C:/Websites/KotukuSystems/Webhook%20Static%20Copy/Kotuku%20Systems/ajax.googleapis.com/ajax/libs/jquery/1.9.0/jquery.min.js	(from http://www.kotuku.nz/)
12:41:37	93433/93433	---MC-	200	added ('OK')	application/javascript	date:Thu,%2006%20Aug%202015%2009:32:42%20GMT	http://www.kotuku.nz/static/js/libs/b1c31d74.jquery-1.8.2.min.js	C:/Websites/KotukuSystems/Webhook%20Static%20Copy/Kotuku%20Systems/www.kotuku.nz/static/js/libs/b1c31d74.jquery-1.8.2.min.js	(from http://www.kotuku.nz/)
12:41:42	38205/38205	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2006%20Aug%202015%2009:32:41%20GMT	http://www.kotuku.nz/static/fonts/fontawesome-webfont.eot?v=4.0.3	C:/Websites/KotukuSystems/Webhook%20Static%20Copy/Kotuku%20Systems/www.kotuku.nz/static/fonts/fontawesome-webfontba72.eot	(from http://www.kotuku.nz/static/css/49401ac8.minified.css)
12:41:42	38205/38205	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2006%20Aug%202015%2009:32:41%20GMT	http://www.kotuku.nz/static/fonts/fontawesome-webfont.eot?	C:/Websites/KotukuSystems/Webhook%20Static%20Copy/Kotuku%20Systems/www.kotuku.nz/static/fonts/fontawesome-webfontd41d.eot	(from http://www.kotuku.nz/static/css/49401ac8.minified.css)
12:41:42	122931/122931	---MC-	200	added ('OK')	application/javascript	date:Thu,%2003%20Dec%202015%2021:49:33%20GMT	http://www.kotuku.nz/static/javascript/125a44f7.minified.js	C:/Websites/KotukuSystems/Webhook%20Static%20Copy/Kotuku%20Systems/www.kotuku.nz/static/javascript/125a44f7.minified.js	(from http://www.kotuku.nz/)
12:41:44	202148/202148	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2006%20Aug%202015%2009:32:41%20GMT	http://www.kotuku.nz/static/fonts/fontawesome-webfont.svg?v=4.0.3	C:/Websites/KotukuSystems/Webhook%20Static%20Copy/Kotuku%20Systems/www.kotuku.nz/static/fonts/fontawesome-webfontba72.svg	(from http://www.kotuku.nz/static/css/49401ac8.minified.css)
12:41:45	2893/2893	---MC-	200	added ('OK')	image/png	date:Thu,%2006%20Aug%202015%2009:32:41%20GMT	http://www.kotuku.nz/static/css/images/controls.png	C:/Websites/KotukuSystems/Webhook%20Static%20Copy/Kotuku%20Systems/www.kotuku.nz/static/css/images/controls.png	(from http://www.kotuku.nz/static/css/49401ac8.minified.css)
12:41:45	112/112	---MC-	200	added ('OK')	image/png	date:Thu,%2006%20Aug%202015%2009:32:41%20GMT	http://www.kotuku.nz/static/css/images/border.png	C:/Websites/KotukuSystems/Webhook%20Static%20Copy/Kotuku%20Systems/www.kotuku.nz/static/css/images/border.png	(from http://www.kotuku.nz/static/css/49401ac8.minified.css)
12:41:46	44432/44432	---M-Z	200	added ('OK')	application/font-woff	date:Thu,%2006%20Aug%202015%2009:32:41%20GMT	http://www.kotuku.nz/static/fonts/fontawesome-webfont.woff?v=4.0.3	C:/Websites/KotukuSystems/Webhook%20Static%20Copy/Kotuku%20Systems/www.kotuku.nz/static/fonts/fontawesome-webfontba72.woff	(from http://www.kotuku.nz/static/css/49401ac8.minified.css)
12:41:46	157/157	---MC-	200	added ('OK')	image/png	date:Thu,%2006%20Aug%202015%2009:32:41%20GMT	http://www.kotuku.nz/static/css/images/loading_background.png	C:/Websites/KotukuSystems/Webhook%20Static%20Copy/Kotuku%20Systems/www.kotuku.nz/static/css/images/loading_background.png	(from http://www.kotuku.nz/static/css/49401ac8.minified.css)
12:41:47	9427/9427	---MC-	200	added ('OK')	image/gif	date:Thu,%2006%20Aug%202015%2009:32:41%20GMT	http://www.kotuku.nz/static/css/images/loading.gif	C:/Websites/KotukuSystems/Webhook%20Static%20Copy/Kotuku%20Systems/www.kotuku.nz/static/css/images/loading.gif	(from http://www.kotuku.nz/static/css/49401ac8.minified.css)
12:41:48	9225/9225	---MC-	200	added ('OK')	image/gif	date:Thu,%2006%20Aug%202015%2009:32:39%20GMT	http://www.kotuku.nz/static/assets/loader.gif	C:/Websites/KotukuSystems/Webhook%20Static%20Copy/Kotuku%20Systems/www.kotuku.nz/static/assets/loader.gif	(from http://www.kotuku.nz/static/css/49401ac8.minified.css)
12:41:48	80652/80652	---M-Z	200	added ('OK')	application/x-font-ttf	date:Thu,%2006%20Aug%202015%2009:32:41%20GMT	http://www.kotuku.nz/static/fonts/fontawesome-webfont.ttf?v=4.0.3	C:/Websites/KotukuSystems/Webhook%20Static%20Copy/Kotuku%20Systems/www.kotuku.nz/static/fonts/fontawesome-webfontba72.ttf	(from http://www.kotuku.nz/static/css/49401ac8.minified.css)
